"id";"sex";"affiliated";"time_secs"
6469;"m";1;1229.1
4270;"m";1;1229.1
3986;"m";1;1229.3
5437;"m";1;1229.3
10268;"m";0;1229.6
4841;"m";1;1229.6
5718;"m";0;1229.6
19811;"m";1;1229.7
2784;"m";1;1229.8
30208;"m";1;1229.8
8642;"m";0;1230.1
7375;"m";1;1230.2
21433;"m";0;1230.3
10943;"m";1;1230.3
9497;"m";0;1230.3
2783;"m";0;1230.4
11443;"f";0;1230.5
3829;"f";1;1230.7
20321;"m";1;1231.1
6279;"m";0;1231.3
9322;"m";1;1232.1
6434;"f";1;1232.1
3073;"m";1;1232.4
3590;"f";0;1232.7
3762;"m";1;1233
5346;"m";1;1233.2
3606;"m";1;1233.3
10061;"m";1;1233.9
20330;"m";1;1234.4
6941;"m";1;1234.5
11213;"m";1;1234.6
22726;"m";1;1235.6
4420;"m";0;1235.8
6912;"m";1;1235.9
3302;"m";1;1236.1
4267;"m";0;1236.2
16108;"m";1;1236.4
2806;"m";0;1236.6
3685;"m";0;1236.7
15102;"m";1;1236.7
6239;"m";1;1236.7
16078;"m";0;1236.8
3964;"f";1;1237.1
7319;"f";0;1237.4
4343;"m";1;1237.4
3892;"m";1;1237.8
3292;"m";1;1238
3844;"m";0;1238.3
3410;"m";0;1238.5
6936;"m";1;1238.6
10117;"m";1;1238.6
5665;"m";1;1238.7
11785;"m";0;1239
6433;"m";1;1239.1
6014;"m";1;1239.5
6090;"m";0;1239.5
2818;"m";0;1239.5
5550;"f";1;1239.6
2819;"m";0;1239.6
5529;"f";1;1239.6
3286;"m";0;1239.8
18077;"f";0;1240.1
22635;"m";0;1240.1
16361;"m";1;1240.5
3742;"m";1;1240.8
4870;"m";0;1240.8
5962;"m";0;1240.9
11018;"m";1;1240.9
30216;"m";1;1241
3740;"m";0;1241
30182;"m";1;1241.4
6267;"f";1;1241.5
2445;"m";0;1241.6
5154;"m";1;1242.2
3558;"f";0;1242.3
2647;"m";1;1242.4
9596;"m";0;1242.5
6789;"m";1;1242.6
11641;"m";1;1242.6
6200;"m";1;1242.9
5338;"m";1;1242.9
2892;"m";1;1243
20217;"m";1;1243.2
3982;"m";1;1243.3
3847;"m";0;1243.4
14048;"m";0;1243.4
3973;"m";1;1243.8
1860;"m";0;1244.2
20448;"m";0;1244.4
2271;"m";0;1244.4
6886;"m";1;1244.5
5079;"m";0;1244.6
3770;"f";0;1244.7
4198;"m";1;1244.7
23398;"m";1;1245
2043;"m";0;1245.3
3035;"m";0;1245.4
3825;"f";0;1245.9
11478;"m";1;1245.9
22531;"m";0;1246.5
5671;"m";1;1246.6
3411;"f";0;1246.8
2632;"m";0;1247
11398;"m";1;1247.1
3331;"m";1;1247.2
20222;"f";1;1247.2
8773;"m";0;1247.3
6959;"m";1;1247.3
2588;"m";0;1247.4
6366;"m";1;1247.4
3948;"m";0;1247.5
3539;"m";0;1247.9
3779;"m";0;1248
9293;"m";0;1248.1
16156;"m";1;1248.3
2252;"m";1;1248.4
4586;"m";0;1248.5
10917;"m";0;1248.6
4012;"m";0;1248.7
6851;"m";1;1248.8
16768;"m";0;1248.8
4141;"m";0;1248.8
3961;"f";0;1248.9
5470;"m";1;1248.9
6060;"m";1;1249
7282;"m";0;1249
5495;"m";1;1249.1
13950;"f";1;1249.3
5634;"m";1;1249.4
8895;"m";1;1249.4
9119;"m";0;1249.4
4667;"m";1;1249.6
1635;"m";0;1249.7
6835;"m";1;1249.7
5677;"m";0;1249.8
2496;"m";0;1249.9
5299;"m";1;1250.3
5535;"m";1;1250.3
2807;"m";0;1250.7
3852;"f";1;1250.9
2770;"m";0;1250.9
21436;"m";1;1251
2883;"m";1;1251.1
10922;"m";0;1251.1
4022;"m";0;1251.1
6755;"m";1;1251.2
21419;"m";0;1251.3
2706;"m";1;1251.4
3012;"m";0;1251.4
5644;"m";1;1251.5
3307;"m";0;1251.8
22460;"m";0;1251.9
6466;"m";1;1252
6152;"m";0;1252
2603;"m";1;1252.3
3225;"m";0;1252.4
11293;"m";0;1252.5
6666;"m";0;1252.6
6456;"f";1;1252.7
2688;"m";0;1252.7
2738;"m";0;1252.8
